train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,train_mlm_loss,train_ts_loss,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,dev_mlm_loss,dev_ts_loss,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity,test_mlm_loss,test_ts_loss
4.162822036000041,10.250859681662027,9.90303961518523,5.532043938822561,4.128085136413574,6.024738788604736,12635.0,0.0004513507301453501,1.6377927606756038,5.800614796675645,4.167322913083163,10.353372930551505,10.005529242676573,5.5338392728334895,4.120049476623535,5.987457275390625,9472.0,0.0004513507301453501,1.640883209178974,5.8082061222621375,4.162236336299351,10.201235680353074,9.85378364381336,5.532335322243827,4.1540679931640625,6.065511226654053,9968.0,0.0004513507301453501,1.687022606531779,5.84925894283113
4.086609756172478,10.251951490129743,9.900664371639103,5.5311064980246805,4.087469100952148,5.963335037231445,12596.0,0.0004511956067290157,1.5921319698358511,5.678741726008329,4.088820378192059,10.354480602214863,10.00312622862977,5.531071501892883,4.079438209533691,5.929189682006836,9412.0,0.0004511956067290157,1.5669447914346473,5.655765169626706,4.09082058043707,10.202299417768206,9.851462091718401,5.531422837575277,4.116355895996094,6.010598182678223,9929.0,0.0004511956067290157,1.6343085368474324,5.725129117284502
4.086609756172478,10.251951490129743,9.900664371639103,5.5311064980246805,4.087469100952148,5.963335037231445,12596.0,0.0004511956067290157,1.5921319698358511,5.678741726008329,4.088820378192059,10.354480602214863,10.00312622862977,5.531071501892883,4.079438209533691,5.929189682006836,9412.0,0.0004511956067290157,1.5669447914346473,5.655765169626706,4.09082058043707,10.202299417768206,9.851462091718401,5.531422837575277,4.116355895996094,6.010598182678223,9929.0,0.0004511956067290157,1.6343085368474324,5.725129117284502
4.086609756172478,10.251951490129743,9.900664371639103,5.5311064980246805,4.087469100952148,5.963335037231445,12596.0,0.0004511956067290157,1.5921319698358511,5.678741726008329,4.088820378192059,10.354480602214863,10.00312622862977,5.531071501892883,4.079438209533691,5.929189682006836,9412.0,0.0004511956067290157,1.5669447914346473,5.655765169626706,4.09082058043707,10.202299417768206,9.851462091718401,5.531422837575277,4.116355895996094,6.010598182678223,9929.0,0.0004511956067290157,1.6343085368474324,5.725129117284502
3.847922941926238,10.483549390520368,9.554921905715744,5.313983778520064,3.6237874031066895,5.080209255218506,10074.0,0.00044395108125172555,1.6863239303811803,5.534246872307419,3.85096922168484,10.58805861782718,9.656419640082818,5.313739802620628,3.617703914642334,5.051334381103516,7276.0,0.00044395108125172555,1.6845257619758705,5.53549498366071,3.847850225085304,10.429394703819638,9.511792319161552,5.318687130156017,3.6540327072143555,5.13385534286499,7703.0,0.00044395108125172555,1.7235328890028454,5.57138311408815
3.847922941926238,10.483549390520368,9.554921905715744,5.313983778520064,3.6237874031066895,5.080209255218506,10074.0,0.00044395108125172555,1.6863239303811803,5.534246872307419,3.85096922168484,10.58805861782718,9.656419640082818,5.313739802620628,3.617703914642334,5.051334381103516,7276.0,0.00044395108125172555,1.6845257619758705,5.53549498366071,3.847850225085304,10.429394703819638,9.511792319161552,5.318687130156017,3.6540327072143555,5.13385534286499,7703.0,0.00044395108125172555,1.7235328890028454,5.57138311408815
3.847922941926238,10.483549390520368,9.554921905715744,5.313983778520064,3.6237874031066895,5.080209255218506,10074.0,0.00044395108125172555,1.6863239303811803,5.534246872307419,3.85096922168484,10.58805861782718,9.656419640082818,5.313739802620628,3.617703914642334,5.051334381103516,7276.0,0.00044395108125172555,1.6845257619758705,5.53549498366071,3.847850225085304,10.429394703819638,9.511792319161552,5.318687130156017,3.6540327072143555,5.13385534286499,7703.0,0.00044395108125172555,1.7235328890028454,5.57138311408815
3.847922941926238,10.483549390520368,9.554921905715744,5.313983778520064,3.6237874031066895,5.080209255218506,10074.0,0.00044395108125172555,1.6863239303811803,5.534246872307419,3.85096922168484,10.58805861782718,9.656419640082818,5.313739802620628,3.617703914642334,5.051334381103516,7276.0,0.00044395108125172555,1.6845257619758705,5.53549498366071,3.847850225085304,10.429394703819638,9.511792319161552,5.318687130156017,3.6540327072143555,5.13385534286499,7703.0,0.00044395108125172555,1.7235328890028454,5.57138311408815
3.6648063418153045,10.626224230481432,9.203874974436575,5.070868087124515,3.171513080596924,4.183295249938965,7578.0,0.0004107259155716747,2.381905630037382,6.0467119718526865,3.666932269505092,10.730355386610155,9.305743120862292,5.07185471274636,3.1671109199523926,4.157939910888672,5376.0,0.0004107259155716747,2.3847435567286106,6.051675826233703,3.666251053128924,10.564880761646089,9.1748597462972,5.08683043888637,3.198864459991455,4.237771511077881,5756.0,0.0004107259155716747,2.397682355699085,6.063933408828008
3.6648063418153045,10.626224230481432,9.203874974436575,5.070868087124515,3.171513080596924,4.183295249938965,7578.0,0.0004107259155716747,2.381905630037382,6.0467119718526865,3.666932269505092,10.730355386610155,9.305743120862292,5.07185471274636,3.1671109199523926,4.157939910888672,5376.0,0.0004107259155716747,2.3847435567286106,6.051675826233703,3.666251053128924,10.564880761646089,9.1748597462972,5.08683043888637,3.198864459991455,4.237771511077881,5756.0,0.0004107259155716747,2.397682355699085,6.063933408828008
