train_contrastive_loss,train_mlm_loss,train_ts_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,dev_contrastive_loss,dev_mlm_loss,dev_ts_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,test_contrastive_loss,test_mlm_loss,test_ts_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity
4.16865407274915,2.2257358643915746,6.3943899371407245,-120.89455752682376,9.982401498571619,5.509280196103183,3.1606249809265137,4.611038684844971,2922.0,0.0004513507301453501,4.166807476885907,2.2236246728277824,6.390432149713689,-120.79103131975447,10.084947085690189,5.509256867000035,3.153186798095703,4.588658332824707,2309.0,0.0004513507301453501,4.167594650813512,2.239087574822562,6.406682225636073,-120.94633120582218,9.932939384097144,5.50938523610433,3.1780459880828857,4.649723052978516,2535.0,0.0004513507301453501
4.129596842728652,1.9727625431952538,6.102359385923905,-120.5338703105976,9.975081505713526,5.506924968570858,3.0193238258361816,4.2718586921691895,2299.0,0.00045201583998277783,4.128166908412784,1.977183572967331,6.105350481380116,-120.43067216749316,10.077615638831993,5.506897230272169,3.01450252532959,4.257004737854004,1844.0,0.00045201583998277783,4.131318237667992,1.9759649526505243,6.107283190318516,-120.5855470203218,9.925695137750536,5.507062580471947,3.039182186126709,4.319942474365234,2039.0,0.00045201583998277783
4.129596842728652,1.9727625431952538,6.102359385923905,-120.5338703105976,9.975081505713526,5.506924968570858,3.0193238258361816,4.2718586921691895,2299.0,0.00045201583998277783,4.128166908412784,1.977183572967331,6.105350481380116,-120.43067216749316,10.077615638831993,5.506897230272169,3.01450252532959,4.257004737854004,1844.0,0.00045201583998277783,4.131318237667992,1.9759649526505243,6.107283190318516,-120.5855470203218,9.925695137750536,5.507062580471947,3.039182186126709,4.319942474365234,2039.0,0.00045201583998277783
4.129596842728652,1.9727625431952538,6.102359385923905,-120.5338703105976,9.975081505713526,5.506924968570858,3.0193238258361816,4.2718586921691895,2299.0,0.00045201583998277783,4.128166908412784,1.977183572967331,6.105350481380116,-120.43067216749316,10.077615638831993,5.506897230272169,3.01450252532959,4.257004737854004,1844.0,0.00045201583998277783,4.131318237667992,1.9759649526505243,6.107283190318516,-120.5855470203218,9.925695137750536,5.507062580471947,3.039182186126709,4.319942474365234,2039.0,0.00045201583998277783
3.931702488738221,1.7168242937558658,5.648526782494087,-117.15085371933974,9.597650897038447,5.278009917519309,2.083683967590332,2.5513417720794678,474.0,0.00045785465044900775,3.9339365891047886,1.720305549943602,5.654242139048391,-117.04828901414747,9.69980583190918,5.278009531095431,2.0832359790802,2.5516462326049805,402.0,0.00045785465044900775,3.939597763334002,1.7267845653352283,5.66638232866923,-117.19993475051153,9.553323182605562,5.281051031748453,2.0957860946655273,2.577740430831909,440.0,0.00045785465044900775
3.931702488738221,1.7168242937558658,5.648526782494087,-117.15085371933974,9.597650897038447,5.278009917519309,2.083683967590332,2.5513417720794678,474.0,0.00045785465044900775,3.9339365891047886,1.720305549943602,5.654242139048391,-117.04828901414747,9.69980583190918,5.278009531095431,2.0832359790802,2.5516462326049805,402.0,0.00045785465044900775,3.939597763334002,1.7267845653352283,5.66638232866923,-117.19993475051153,9.553323182605562,5.281051031748453,2.0957860946655273,2.577740430831909,440.0,0.00045785465044900775
3.931702488738221,1.7168242937558658,5.648526782494087,-117.15085371933974,9.597650897038447,5.278009917519309,2.083683967590332,2.5513417720794678,474.0,0.00045785465044900775,3.9339365891047886,1.720305549943602,5.654242139048391,-117.04828901414747,9.69980583190918,5.278009531095431,2.0832359790802,2.5516462326049805,402.0,0.00045785465044900775,3.939597763334002,1.7267845653352283,5.66638232866923,-117.19993475051153,9.553323182605562,5.281051031748453,2.0957860946655273,2.577740430831909,440.0,0.00045785465044900775
3.931702488738221,1.7168242937558658,5.648526782494087,-117.15085371933974,9.597650897038447,5.278009917519309,2.083683967590332,2.5513417720794678,474.0,0.00045785465044900775,3.9339365891047886,1.720305549943602,5.654242139048391,-117.04828901414747,9.69980583190918,5.278009531095431,2.0832359790802,2.5516462326049805,402.0,0.00045785465044900775,3.939597763334002,1.7267845653352283,5.66638232866923,-117.19993475051153,9.553323182605562,5.281051031748453,2.0957860946655273,2.577740430831909,440.0,0.00045785465044900775
3.893816025226147,1.2405044707384976,5.134320495964644,-108.3040924666764,8.789094607861012,4.732201259167163,1.8393158912658691,1.9247195720672607,191.0,0.0005374344764277339,3.891481672014509,1.2514267735667044,5.142908445581213,-108.20480820296646,8.894811605478262,4.735538433124493,1.839534878730774,1.9242844581604004,172.0,0.0005374344764277339,3.8962118239629837,1.2412949005762737,5.137506724539257,-108.35653584798177,8.750061870756603,4.738295400710333,1.8475370407104492,1.9476655721664429,183.0,0.0005374344764277339
3.893816025226147,1.2405044707384976,5.134320495964644,-108.3040924666764,8.789094607861012,4.732201259167163,1.8393158912658691,1.9247195720672607,191.0,0.0005374344764277339,3.891481672014509,1.2514267735667044,5.142908445581213,-108.20480820296646,8.894811605478262,4.735538433124493,1.839534878730774,1.9242844581604004,172.0,0.0005374344764277339,3.8962118239629837,1.2412949005762737,5.137506724539257,-108.35653584798177,8.750061870756603,4.738295400710333,1.8475370407104492,1.9476655721664429,183.0,0.0005374344764277339
3.893816025226147,1.2405044707384976,5.134320495964644,-108.3040924666764,8.789094607861012,4.732201259167163,1.8393158912658691,1.9247195720672607,191.0,0.0005374344764277339,3.891481672014509,1.2514267735667044,5.142908445581213,-108.20480820296646,8.894811605478262,4.735538433124493,1.839534878730774,1.9242844581604004,172.0,0.0005374344764277339,3.8962118239629837,1.2412949005762737,5.137506724539257,-108.35653584798177,8.750061870756603,4.738295400710333,1.8475370407104492,1.9476655721664429,183.0,0.0005374344764277339
3.893816025226147,1.2405044707384976,5.134320495964644,-108.3040924666764,8.789094607861012,4.732201259167163,1.8393158912658691,1.9247195720672607,191.0,0.0005374344764277339,3.891481672014509,1.2514267735667044,5.142908445581213,-108.20480820296646,8.894811605478262,4.735538433124493,1.839534878730774,1.9242844581604004,172.0,0.0005374344764277339,3.8962118239629837,1.2412949005762737,5.137506724539257,-108.35653584798177,8.750061870756603,4.738295400710333,1.8475370407104492,1.9476655721664429,183.0,0.0005374344764277339
3.824787172094568,1.1783656888193899,5.003152860913958,-95.19139382498605,8.098140993985263,4.165313860657927,2.000236749649048,2.4214353561401367,215.0,0.0008679911261424422,3.831025305661288,1.1822795880305303,5.013304893691819,-95.08746575689935,8.200155282949472,4.1647035313891125,1.9988791942596436,2.4178214073181152,184.0,0.0008679911261424422,3.8367935180664063,1.1659114519755045,5.002704970041911,-95.24278709774926,8.041900344122023,4.156829189118885,2.0015625953674316,2.426360845565796,198.0,0.0008679911261424422
3.824787172094568,1.1783656888193899,5.003152860913958,-95.19139382498605,8.098140993985263,4.165313860657927,2.000236749649048,2.4214353561401367,215.0,0.0008679911261424422,3.831025305661288,1.1822795880305303,5.013304893691819,-95.08746575689935,8.200155282949472,4.1647035313891125,1.9988791942596436,2.4178214073181152,184.0,0.0008679911261424422,3.8367935180664063,1.1659114519755045,5.002704970041911,-95.24278709774926,8.041900344122023,4.156829189118885,2.0015625953674316,2.426360845565796,198.0,0.0008679911261424422
