train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords
4.163316677143047,10.2508598401949,9.903036444527762,5.532044096116896,4.12808084487915,6.024738788604736,12635.0,4.167258784058806,10.35337324761725,10.00552892313375,5.532018522782759,4.119245529174805,5.987457752227783,9472.0,4.161401358104888,10.201235970996676,9.853783062526158,5.532335799080985,4.1540679931640625,6.065511226654053,9968.0
4.115872016510406,10.241230952275263,9.91375611540559,5.5340091036511705,4.170633316040039,6.1499738693237305,13108.0,4.114174974119509,10.343712848811954,10.01629148210798,5.5339905280571475,4.1617255210876465,6.1144819259643555,9851.0,4.120041751861573,10.19174138932001,9.86436008271717,5.534238833472842,4.196000099182129,6.19019889831543,10345.0
4.115872016510406,10.241230952275263,9.91375611540559,5.5340091036511705,4.170633316040039,6.1499738693237305,13108.0,4.114174974119509,10.343712848811954,10.01629148210798,5.5339905280571475,4.1617255210876465,6.1144819259643555,9851.0,4.120041751861573,10.19174138932001,9.86436008271717,5.534238833472842,4.196000099182129,6.19019889831543,10345.0
4.115872016510406,10.241230952275263,9.91375611540559,5.5340091036511705,4.170633316040039,6.1499738693237305,13108.0,4.114174974119509,10.343712848811954,10.01629148210798,5.5339905280571475,4.1617255210876465,6.1144819259643555,9851.0,4.120041751861573,10.19174138932001,9.86436008271717,5.534238833472842,4.196000099182129,6.19019889831543,10345.0
3.9467032457326914,10.28250283080262,9.776585697818112,5.442906250891747,4.160058975219727,6.23153018951416,14006.0,3.9383927078990193,10.385700728676536,9.877656711231579,5.442183928056196,4.158219337463379,6.207457542419434,10336.0,3.942213226500012,10.23162347702753,9.730220431373233,5.445405342465356,4.183006286621094,6.269850254058838,10974.0
3.9467032457326914,10.28250283080262,9.776585697818112,5.442906250891747,4.160058975219727,6.23153018951416,14006.0,3.9383927078990193,10.385700728676536,9.877656711231579,5.442183928056196,4.158219337463379,6.207457542419434,10336.0,3.942213226500012,10.23162347702753,9.730220431373233,5.445405342465356,4.183006286621094,6.269850254058838,10974.0
3.9467032457326914,10.28250283080262,9.776585697818112,5.442906250891747,4.160058975219727,6.23153018951416,14006.0,3.9383927078990193,10.385700728676536,9.877656711231579,5.442183928056196,4.158219337463379,6.207457542419434,10336.0,3.942213226500012,10.23162347702753,9.730220431373233,5.445405342465356,4.183006286621094,6.269850254058838,10974.0
3.9467032457326914,10.28250283080262,9.776585697818112,5.442906250891747,4.160058975219727,6.23153018951416,14006.0,3.9383927078990193,10.385700728676536,9.877656711231579,5.442183928056196,4.158219337463379,6.207457542419434,10336.0,3.942213226500012,10.23162347702753,9.730220431373233,5.445405342465356,4.183006286621094,6.269850254058838,10974.0
3.799373028495095,10.311775643484934,9.729605607862597,5.412768658724699,3.7376456260681152,5.3832902908325195,13294.0,3.7930928422259047,10.415273923997756,9.830449708715662,5.412022037010688,3.7353367805480957,5.3584136962890625,9619.0,3.7983842736198787,10.260096368335542,9.684378932771228,5.415995570591518,3.7733983993530273,5.445400238037109,10305.0
3.799373028495095,10.311775643484934,9.729605607862597,5.412768658724699,3.7376456260681152,5.3832902908325195,13294.0,3.7930928422259047,10.415273923997756,9.830449708715662,5.412022037010688,3.7353367805480957,5.3584136962890625,9619.0,3.7983842736198787,10.260096368335542,9.684378932771228,5.415995570591518,3.7733983993530273,5.445400238037109,10305.0
