train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords
4.163316677143047,10.2508598401949,9.903036444527762,5.532044096116896,4.12808084487915,6.024738788604736,12635.0,4.167258784058806,10.35337324761725,10.00552892313375,5.532018522782759,4.119245529174805,5.987457752227783,9472.0,4.161401358104888,10.201235970996676,9.853783062526158,5.532335799080985,4.1540679931640625,6.065511226654053,9968.0
4.115618615336232,10.23608951320896,9.917827957945985,5.5337523088826766,4.125314235687256,6.061931610107422,13041.0,4.113417328178109,10.338567684223126,10.020352207530628,5.533727967893922,4.115921974182129,6.0253190994262695,9778.0,4.119196342286609,10.186647415161133,9.868419592721121,5.533994156973702,4.150745391845703,6.102876663208008,10253.0
4.115618615336232,10.23608951320896,9.917827957945985,5.5337523088826766,4.125314235687256,6.061931610107422,13041.0,4.113417328178109,10.338567684223126,10.020352207530628,5.533727967893922,4.115921974182129,6.0253190994262695,9778.0,4.119196342286609,10.186647415161133,9.868419592721121,5.533994156973702,4.150745391845703,6.102876663208008,10253.0
4.115618615336232,10.23608951320896,9.917827957945985,5.5337523088826766,4.125314235687256,6.061931610107422,13041.0,4.113417328178109,10.338567684223126,10.020352207530628,5.533727967893922,4.115921974182129,6.0253190994262695,9778.0,4.119196342286609,10.186647415161133,9.868419592721121,5.533994156973702,4.150745391845703,6.102876663208008,10253.0
3.9645068273915873,10.240121846384817,9.81996806751598,5.446810828865349,3.976884603500366,6.075018882751465,14528.0,3.9592885779095934,10.343194359618348,9.921077297260235,5.446088637314833,3.970799446105957,6.036229610443115,10747.0,3.967241346268427,10.189462879725864,9.77364977882022,5.44939809526716,3.9953904151916504,6.1018524169921875,11370.0
3.9645068273915873,10.240121846384817,9.81996806751598,5.446810828865349,3.976884603500366,6.075018882751465,14528.0,3.9592885779095934,10.343194359618348,9.921077297260235,5.446088637314833,3.970799446105957,6.036229610443115,10747.0,3.967241346268427,10.189462879725864,9.77364977882022,5.44939809526716,3.9953904151916504,6.1018524169921875,11370.0
3.9645068273915873,10.240121846384817,9.81996806751598,5.446810828865349,3.976884603500366,6.075018882751465,14528.0,3.9592885779095934,10.343194359618348,9.921077297260235,5.446088637314833,3.970799446105957,6.036229610443115,10747.0,3.967241346268427,10.189462879725864,9.77364977882022,5.44939809526716,3.9953904151916504,6.1018524169921875,11370.0
3.9645068273915873,10.240121846384817,9.81996806751598,5.446810828865349,3.976884603500366,6.075018882751465,14528.0,3.9592885779095934,10.343194359618348,9.921077297260235,5.446088637314833,3.970799446105957,6.036229610443115,10747.0,3.967241346268427,10.189462879725864,9.77364977882022,5.44939809526716,3.9953904151916504,6.1018524169921875,11370.0
3.879167077448461,10.19285729891294,9.962335727741191,5.519464792524065,4.350598335266113,7.26153039932251,22022.0,3.8771108720209693,10.295372732583578,10.064384950910295,5.5191922398356645,4.344231605529785,7.2163896560668945,16975.0,3.8856206167311895,10.143472925821941,9.913501503354027,5.520183299836658,4.362505912780762,7.267195224761963,17636.0
3.879167077448461,10.19285729891294,9.962335727741191,5.519464792524065,4.350598335266113,7.26153039932251,22022.0,3.8771108720209693,10.295372732583578,10.064384950910295,5.5191922398356645,4.344231605529785,7.2163896560668945,16975.0,3.8856206167311895,10.143472925821941,9.913501503354027,5.520183299836658,4.362505912780762,7.267195224761963,17636.0
