train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords
4.168542203036222,-120.89455752682376,9.982401498571619,5.509280196103183,3.1606249809265137,4.611038684844971,2922.0,4.167130184173584,-120.79103131975447,10.084947085690189,5.509256867000035,3.153186798095703,4.588658332824707,2309.0,4.1670201210748585,-120.94633120582218,9.932939384097144,5.50938523610433,3.1780459880828857,4.649723052978516,2535.0
4.14132593699864,-120.7251034823331,9.981805209370403,5.509066753882866,3.1733388900756836,4.63470458984375,2917.0,4.1389053233258135,-120.62158492447494,10.084351076398576,5.509043537486683,3.1665687561035156,4.6129045486450195,2303.0,4.144929658798945,-120.77687842959449,9.932347034272693,5.509174310593378,3.191070556640625,4.673077583312988,2521.0
4.14132593699864,-120.7251034823331,9.981805209370403,5.509066753882866,3.1733388900756836,4.63470458984375,2917.0,4.1389053233258135,-120.62158492447494,10.084351076398576,5.509043537486683,3.1665687561035156,4.6129045486450195,2303.0,4.144929658798945,-120.77687842959449,9.932347034272693,5.509174310593378,3.191070556640625,4.673077583312988,2521.0
4.14132593699864,-120.7251034823331,9.981805209370403,5.509066753882866,3.1733388900756836,4.63470458984375,2917.0,4.1389053233258135,-120.62158492447494,10.084351076398576,5.509043537486683,3.1665687561035156,4.6129045486450195,2303.0,4.144929658798945,-120.77687842959449,9.932347034272693,5.509174310593378,3.191070556640625,4.673077583312988,2521.0
3.9924188886369976,-119.20624952440139,9.971897102950456,5.506170276542763,3.112226724624634,4.481013298034668,2696.0,3.982783957890102,-119.10270033006545,10.074435935082374,5.506145336101581,3.106231689453125,4.463972091674805,2112.0,3.9919589723859517,-119.25822848365421,9.922538857232956,5.506309046064104,3.128195285797119,4.520019054412842,2346.0
3.9924188886369976,-119.20624952440139,9.971897102950456,5.506170276542763,3.112226724624634,4.481013298034668,2696.0,3.982783957890102,-119.10270033006545,10.074435935082374,5.506145336101581,3.106231689453125,4.463972091674805,2112.0,3.9919589723859517,-119.25822848365421,9.922538857232956,5.506309046064104,3.128195285797119,4.520019054412842,2346.0
3.9924188886369976,-119.20624952440139,9.971897102950456,5.506170276542763,3.112226724624634,4.481013298034668,2696.0,3.982783957890102,-119.10270033006545,10.074435935082374,5.506145336101581,3.106231689453125,4.463972091674805,2112.0,3.9919589723859517,-119.25822848365421,9.922538857232956,5.506309046064104,3.128195285797119,4.520019054412842,2346.0
3.9924188886369976,-119.20624952440139,9.971897102950456,5.506170276542763,3.112226724624634,4.481013298034668,2696.0,3.982783957890102,-119.10270033006545,10.074435935082374,5.506145336101581,3.106231689453125,4.463972091674805,2112.0,3.9919589723859517,-119.25822848365421,9.922538857232956,5.506309046064104,3.128195285797119,4.520019054412842,2346.0
3.831545517042086,-114.82522563191203,9.704693920581372,5.3551355163772385,3.1589322090148926,4.4718708992004395,2265.0,3.822451828052471,-114.72092974774249,9.80629898913495,5.3549291536405486,3.157754421234131,4.4632978439331055,1763.0,3.844831993466332,-114.87934352329799,9.660147685096378,5.358468437194825,3.1703996658325195,4.504545211791992,1946.0
3.831545517042086,-114.82522563191203,9.704693920581372,5.3551355163772385,3.1589322090148926,4.4718708992004395,2265.0,3.822451828052471,-114.72092974774249,9.80629898913495,5.3549291536405486,3.157754421234131,4.4632978439331055,1763.0,3.844831993466332,-114.87934352329799,9.660147685096378,5.358468437194825,3.1703996658325195,4.504545211791992,1946.0
3.831545517042086,-114.82522563191203,9.704693920581372,5.3551355163772385,3.1589322090148926,4.4718708992004395,2265.0,3.822451828052471,-114.72092974774249,9.80629898913495,5.3549291536405486,3.157754421234131,4.4632978439331055,1763.0,3.844831993466332,-114.87934352329799,9.660147685096378,5.358468437194825,3.1703996658325195,4.504545211791992,1946.0
3.831545517042086,-114.82522563191203,9.704693920581372,5.3551355163772385,3.1589322090148926,4.4718708992004395,2265.0,3.822451828052471,-114.72092974774249,9.80629898913495,5.3549291536405486,3.157754421234131,4.4632978439331055,1763.0,3.844831993466332,-114.87934352329799,9.660147685096378,5.358468437194825,3.1703996658325195,4.504545211791992,1946.0
3.7555864024471926,-108.14749490316812,9.617437253679547,5.322759806645381,3.291499614715576,4.63958740234375,2990.0,3.7488994511691005,-108.04135773894075,9.718049790023208,5.322100867234267,3.289473056793213,4.626472473144531,2322.0,3.768546519960676,-108.20358174641927,9.574214108784993,5.32683785756429,3.299746513366699,4.665043830871582,2557.0
3.7555864024471926,-108.14749490316812,9.617437253679547,5.322759806645381,3.291499614715576,4.63958740234375,2990.0,3.7488994511691005,-108.04135773894075,9.718049790023208,5.322100867234267,3.289473056793213,4.626472473144531,2322.0,3.768546519960676,-108.20358174641927,9.574214108784993,5.32683785756429,3.299746513366699,4.665043830871582,2557.0
3.7555864024471926,-108.14749490316812,9.617437253679547,5.322759806645381,3.291499614715576,4.63958740234375,2990.0,3.7488994511691005,-108.04135773894075,9.718049790023208,5.322100867234267,3.289473056793213,4.626472473144531,2322.0,3.768546519960676,-108.20358174641927,9.574214108784993,5.32683785756429,3.299746513366699,4.665043830871582,2557.0
3.7555864024471926,-108.14749490316812,9.617437253679547,5.322759806645381,3.291499614715576,4.63958740234375,2990.0,3.7488994511691005,-108.04135773894075,9.718049790023208,5.322100867234267,3.289473056793213,4.626472473144531,2322.0,3.768546519960676,-108.20358174641927,9.574214108784993,5.32683785756429,3.299746513366699,4.665043830871582,2557.0
3.6752797783195197,-99.4560702633548,9.533904776635108,5.295371835882014,3.142129421234131,4.30944299697876,3204.0,3.6602141702329956,-99.34827151608158,9.633636169929009,5.29424564807446,3.1351866722106934,4.290668487548828,2452.0,3.687192492257981,-99.51422402518136,9.491390991210938,5.2997920626685735,3.1546640396118164,4.344775199890137,2667.0
3.6752797783195197,-99.4560702633548,9.533904776635108,5.295371835882014,3.142129421234131,4.30944299697876,3204.0,3.6602141702329956,-99.34827151608158,9.633636169929009,5.29424564807446,3.1351866722106934,4.290668487548828,2452.0,3.687192492257981,-99.51422402518136,9.491390991210938,5.2997920626685735,3.1546640396118164,4.344775199890137,2667.0
3.6752797783195197,-99.4560702633548,9.533904776635108,5.295371835882014,3.142129421234131,4.30944299697876,3204.0,3.6602141702329956,-99.34827151608158,9.633636169929009,5.29424564807446,3.1351866722106934,4.290668487548828,2452.0,3.687192492257981,-99.51422402518136,9.491390991210938,5.2997920626685735,3.1546640396118164,4.344775199890137,2667.0
3.6752797783195197,-99.4560702633548,9.533904776635108,5.295371835882014,3.142129421234131,4.30944299697876,3204.0,3.6602141702329956,-99.34827151608158,9.633636169929009,5.29424564807446,3.1351866722106934,4.290668487548828,2452.0,3.687192492257981,-99.51422402518136,9.491390991210938,5.2997920626685735,3.1546640396118164,4.344775199890137,2667.0
