train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity
4.168542203036222,-120.89455752682376,9.982401498571619,5.509280196103183,3.1606249809265137,4.611038684844971,2922.0,0.0004513507301453501,4.167056466387464,-120.79103131975447,10.084947085690189,5.509256867000035,3.153186798095703,4.588658332824707,2309.0,0.0004513507301453501,4.1670201210748585,-120.94633120582218,9.932939384097144,5.50938523610433,3.1780459880828857,4.649723052978516,2535.0,0.0004513507301453501
4.127668960373123,-120.53538703423042,9.978890763319932,5.507694727414615,3.0422511100769043,4.34478235244751,2385.0,0.0004521431401371956,4.128323872058423,-120.43222141018161,10.081430266739487,5.507667288842139,3.036623954772949,4.327258110046387,1889.0,0.0004521431401371956,4.134081767854236,-120.58698352632068,9.929452923366002,5.507818603515625,3.0615880489349365,4.39284610748291,2088.0,0.0004521431401371956
4.127668960373123,-120.53538703423042,9.978890763319932,5.507694727414615,3.0422511100769043,4.34478235244751,2385.0,0.0004521431401371956,4.128323872058423,-120.43222141018161,10.081430266739487,5.507667288842139,3.036623954772949,4.327258110046387,1889.0,0.0004521431401371956,4.134081767854236,-120.58698352632068,9.929452923366002,5.507818603515625,3.0615880489349365,4.39284610748291,2088.0,0.0004521431401371956
4.127668960373123,-120.53538703423042,9.978890763319932,5.507694727414615,3.0422511100769043,4.34478235244751,2385.0,0.0004521431401371956,4.128323872058423,-120.43222141018161,10.081430266739487,5.507667288842139,3.036623954772949,4.327258110046387,1889.0,0.0004521431401371956,4.134081767854236,-120.58698352632068,9.929452923366002,5.507818603515625,3.0615880489349365,4.39284610748291,2088.0,0.0004521431401371956
4.0148204159427,-117.12214248459061,9.967222285580325,5.486047000389594,2.3701910972595215,3.7728796005249023,694.0,0.00046093587297946215,4.011943789890834,-117.01925936612216,10.069751481886033,5.485972727738417,2.3673863410949707,3.7630808353424072,575.0,0.00046093587297946215,4.016239411490304,-117.1697263445173,9.917831938607351,5.486169606163388,2.3838396072387695,3.8014068603515625,652.0,0.00046093587297946215
4.0148204159427,-117.12214248459061,9.967222285580325,5.486047000389594,2.3701910972595215,3.7728796005249023,694.0,0.00046093587297946215,4.011943789890834,-117.01925936612216,10.069751481886033,5.485972727738417,2.3673863410949707,3.7630808353424072,575.0,0.00046093587297946215,4.016239411490304,-117.1697263445173,9.917831938607351,5.486169606163388,2.3838396072387695,3.8014068603515625,652.0,0.00046093587297946215
4.0148204159427,-117.12214248459061,9.967222285580325,5.486047000389594,2.3701910972595215,3.7728796005249023,694.0,0.00046093587297946215,4.011943789890834,-117.01925936612216,10.069751481886033,5.485972727738417,2.3673863410949707,3.7630808353424072,575.0,0.00046093587297946215,4.016239411490304,-117.1697263445173,9.917831938607351,5.486169606163388,2.3838396072387695,3.8014068603515625,652.0,0.00046093587297946215
4.0148204159427,-117.12214248459061,9.967222285580325,5.486047000389594,2.3701910972595215,3.7728796005249023,694.0,0.00046093587297946215,4.011943789890834,-117.01925936612216,10.069751481886033,5.485972727738417,2.3673863410949707,3.7630808353424072,575.0,0.00046093587297946215,4.016239411490304,-117.1697263445173,9.917831938607351,5.486169606163388,2.3838396072387695,3.8014068603515625,652.0,0.00046093587297946215
3.894134028546222,-108.53205980573382,9.562260251231008,5.212826121937145,1.561124563217163,2.318927049636841,261.0,0.0005054459907114506,3.8975146572311203,-108.4300534929548,9.665814798528498,5.21412603576462,1.5562763214111328,2.307854413986206,216.0,0.0005054459907114506,3.900821535927909,-108.5777842930385,9.517352022443498,5.215852219717843,1.56557035446167,2.3351011276245117,230.0,0.0005054459907114506
3.894134028546222,-108.53205980573382,9.562260251231008,5.212826121937145,1.561124563217163,2.318927049636841,261.0,0.0005054459907114506,3.8975146572311203,-108.4300534929548,9.665814798528498,5.21412603576462,1.5562763214111328,2.307854413986206,216.0,0.0005054459907114506,3.900821535927909,-108.5777842930385,9.517352022443498,5.215852219717843,1.56557035446167,2.3351011276245117,230.0,0.0005054459907114506
3.894134028546222,-108.53205980573382,9.562260251231008,5.212826121937145,1.561124563217163,2.318927049636841,261.0,0.0005054459907114506,3.8975146572311203,-108.4300534929548,9.665814798528498,5.21412603576462,1.5562763214111328,2.307854413986206,216.0,0.0005054459907114506,3.900821535927909,-108.5777842930385,9.517352022443498,5.215852219717843,1.56557035446167,2.3351011276245117,230.0,0.0005054459907114506
3.894134028546222,-108.53205980573382,9.562260251231008,5.212826121937145,1.561124563217163,2.318927049636841,261.0,0.0005054459907114506,3.8975146572311203,-108.4300534929548,9.665814798528498,5.21412603576462,1.5562763214111328,2.307854413986206,216.0,0.0005054459907114506,3.900821535927909,-108.5777842930385,9.517352022443498,5.215852219717843,1.56557035446167,2.3351011276245117,230.0,0.0005054459907114506
