train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity
4.163316517371636,10.250859681662027,9.903037395725002,5.532043938822561,4.12808084487915,6.024738788604736,12635.0,0.0004513507301453501,4.16725846699306,10.353372930551505,10.005529242676573,5.532018522782759,4.119245529174805,5.987457275390625,9472.0,0.0004513507301453501,4.161401358104888,10.201235680353074,9.85378364381336,5.532335322243827,4.1540679931640625,6.065511226654053,9968.0,0.0004513507301453501
4.081530637864943,10.236255635843648,9.919117295896852,5.534922243093515,4.1890411376953125,6.210600852966309,13448.0,0.0004511814040597528,4.079165686570205,10.33872525351388,10.021669794057871,5.534908100227256,4.180424690246582,6.174655914306641,10053.0,0.0004511814040597528,4.0789762951078865,10.18683512551444,9.86965575445266,5.535127221970331,4.215090751647949,6.250195026397705,10576.0,0.0004511814040597528
4.081530637864943,10.236255635843648,9.919117295896852,5.534922243093515,4.1890411376953125,6.210600852966309,13448.0,0.0004511814040597528,4.079165686570205,10.33872525351388,10.021669794057871,5.534908100227256,4.180424690246582,6.174655914306641,10053.0,0.0004511814040597528,4.0789762951078865,10.18683512551444,9.86965575445266,5.535127221970331,4.215090751647949,6.250195026397705,10576.0,0.0004511814040597528
4.081530637864943,10.236255635843648,9.919117295896852,5.534922243093515,4.1890411376953125,6.210600852966309,13448.0,0.0004511814040597528,4.079165686570205,10.33872525351388,10.021669794057871,5.534908100227256,4.180424690246582,6.174655914306641,10053.0,0.0004511814040597528,4.0789762951078865,10.18683512551444,9.86965575445266,5.535127221970331,4.215090751647949,6.250195026397705,10576.0,0.0004511814040597528
3.873071358420632,10.28645940012746,9.764193606686282,5.432941066444695,4.11268424987793,6.135690689086914,14198.0,0.00044143444392830133,3.8610059824856844,10.389745831179928,9.86517643866601,5.432187204237108,4.110074996948242,6.103673934936523,10623.0,0.00044143444392830133,3.8649170194353375,10.235330890473865,9.718326132638113,5.435770089285715,4.141204833984375,6.184269428253174,11193.0,0.00044143444392830133
3.873071358420632,10.28645940012746,9.764193606686282,5.432941066444695,4.11268424987793,6.135690689086914,14198.0,0.00044143444392830133,3.8610059824856844,10.389745831179928,9.86517643866601,5.432187204237108,4.110074996948242,6.103673934936523,10623.0,0.00044143444392830133,3.8649170194353375,10.235330890473865,9.718326132638113,5.435770089285715,4.141204833984375,6.184269428253174,11193.0,0.00044143444392830133
3.873071358420632,10.28645940012746,9.764193606686282,5.432941066444695,4.11268424987793,6.135690689086914,14198.0,0.00044143444392830133,3.8610059824856844,10.389745831179928,9.86517643866601,5.432187204237108,4.110074996948242,6.103673934936523,10623.0,0.00044143444392830133,3.8649170194353375,10.235330890473865,9.718326132638113,5.435770089285715,4.141204833984375,6.184269428253174,11193.0,0.00044143444392830133
3.873071358420632,10.28645940012746,9.764193606686282,5.432941066444695,4.11268424987793,6.135690689086914,14198.0,0.00044143444392830133,3.8610059824856844,10.389745831179928,9.86517643866601,5.432187204237108,4.110074996948242,6.103673934936523,10623.0,0.00044143444392830133,3.8649170194353375,10.235330890473865,9.718326132638113,5.435770089285715,4.141204833984375,6.184269428253174,11193.0,0.00044143444392830133
3.787026495747752,10.299439660604898,9.701850234688102,5.393409063908961,3.7147555351257324,5.500613212585449,12894.0,0.0003977878368459642,3.7813267788329683,10.402314265362628,9.8038581798603,5.39369684566151,3.7112770080566406,5.468703269958496,9281.0,0.0003977878368459642,3.783187348502023,10.246698325020926,9.661843299865723,5.40005419594901,3.742109537124634,5.552549839019775,9871.0,0.0003977878368459642
3.787026495747752,10.299439660604898,9.701850234688102,5.393409063908961,3.7147555351257324,5.500613212585449,12894.0,0.0003977878368459642,3.7813267788329683,10.402314265362628,9.8038581798603,5.39369684566151,3.7112770080566406,5.468703269958496,9281.0,0.0003977878368459642,3.783187348502023,10.246698325020926,9.661843299865723,5.40005419594901,3.742109537124634,5.552549839019775,9871.0,0.0003977878368459642
3.787026495747752,10.299439660604898,9.701850234688102,5.393409063908961,3.7147555351257324,5.500613212585449,12894.0,0.0003977878368459642,3.7813267788329683,10.402314265362628,9.8038581798603,5.39369684566151,3.7112770080566406,5.468703269958496,9281.0,0.0003977878368459642,3.783187348502023,10.246698325020926,9.661843299865723,5.40005419594901,3.742109537124634,5.552549839019775,9871.0,0.0003977878368459642
3.787026495747752,10.299439660604898,9.701850234688102,5.393409063908961,3.7147555351257324,5.500613212585449,12894.0,0.0003977878368459642,3.7813267788329683,10.402314265362628,9.8038581798603,5.39369684566151,3.7112770080566406,5.468703269958496,9281.0,0.0003977878368459642,3.783187348502023,10.246698325020926,9.661843299865723,5.40005419594901,3.742109537124634,5.552549839019775,9871.0,0.0003977878368459642
3.7564100476054403,10.286967047158774,9.737741648686397,5.420977798065582,3.9728002548217773,6.11778450012207,16855.0,0.0003364509029779583,3.760033295371316,10.389983182139211,9.839231976595793,5.420859517679586,3.971808433532715,6.090950012207031,12614.0,0.0003364509029779583,3.7689381826491584,10.234058171226865,9.697429538908459,5.427243378048852,3.9993698596954346,6.162840843200684,13167.0,0.0003364509029779583
