train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,train_mlm_loss,train_ts_loss,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,dev_mlm_loss,dev_ts_loss,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity,test_mlm_loss,test_ts_loss
4.162822036000041,10.250859681662027,9.903037395725002,5.532043938822561,4.12808084487915,6.024738788604736,12635.0,0.0004513507301453501,1.6377927606756038,5.800614796675645,4.167322913083163,10.353372930551505,10.005529242676573,5.532018522782759,4.119245529174805,5.987457275390625,9472.0,0.0004513507301453501,1.640883209178974,5.8082061222621375,4.162236336299351,10.201235680353074,9.85378364381336,5.532335322243827,4.1540679931640625,6.065511226654053,9968.0,0.0004513507301453501,1.687022606531779,5.84925894283113
4.085707183936973,10.2540895164787,9.898055562106046,5.530499957443832,4.066980361938477,5.914858341217041,12480.0,0.000451193714980036,1.581601376657362,5.667308560594336,4.087649409801929,10.356626743465275,10.000503071871671,5.530461526845957,4.0588788986206055,5.879852294921875,9318.0,0.000451193714980036,1.5563498967653746,5.643999306567304,4.090131360008603,10.204406965346564,9.848887379964193,5.530833752950032,4.09633731842041,5.962234020233154,9834.0,0.000451193714980036,1.6246705872671945,5.714801947275797
4.085707183936973,10.2540895164787,9.898055562106046,5.530499957443832,4.066980361938477,5.914858341217041,12480.0,0.000451193714980036,1.581601376657362,5.667308560594336,4.087649409801929,10.356626743465275,10.000503071871671,5.530461526845957,4.0588788986206055,5.879852294921875,9318.0,0.000451193714980036,1.5563498967653746,5.643999306567304,4.090131360008603,10.204406965346564,9.848887379964193,5.530833752950032,4.09633731842041,5.962234020233154,9834.0,0.000451193714980036,1.6246705872671945,5.714801947275797
4.085707183936973,10.2540895164787,9.898055562106046,5.530499957443832,4.066980361938477,5.914858341217041,12480.0,0.000451193714980036,1.581601376657362,5.667308560594336,4.087649409801929,10.356626743465275,10.000503071871671,5.530461526845957,4.0588788986206055,5.879852294921875,9318.0,0.000451193714980036,1.5563498967653746,5.643999306567304,4.090131360008603,10.204406965346564,9.848887379964193,5.530833752950032,4.09633731842041,5.962234020233154,9834.0,0.000451193714980036,1.6246705872671945,5.714801947275797
3.842149086741658,10.504192307707552,9.537562729476335,5.305019210220931,3.529515504837036,4.8880438804626465,9574.0,0.0004439351614564657,1.642025154906434,5.484174241648092,3.8431996419832304,10.608776761339856,9.639173856958166,5.3048739581913145,3.5210819244384766,4.856771469116211,6874.0,0.0004439351614564657,1.6378253952249304,5.481025037208161,3.841459219796317,10.449761681329637,9.49456451052711,5.309850411188035,3.560029983520508,4.942986488342285,7285.0,0.0004439351614564657,1.6813349723815918,5.5227941921779085
3.842149086741658,10.504192307707552,9.537562729476335,5.305019210220931,3.529515504837036,4.8880438804626465,9574.0,0.0004439351614564657,1.642025154906434,5.484174241648092,3.8431996419832304,10.608776761339856,9.639173856958166,5.3048739581913145,3.5210819244384766,4.856771469116211,6874.0,0.0004439351614564657,1.6378253952249304,5.481025037208161,3.841459219796317,10.449761681329637,9.49456451052711,5.309850411188035,3.560029983520508,4.942986488342285,7285.0,0.0004439351614564657,1.6813349723815918,5.5227941921779085
3.842149086741658,10.504192307707552,9.537562729476335,5.305019210220931,3.529515504837036,4.8880438804626465,9574.0,0.0004439351614564657,1.642025154906434,5.484174241648092,3.8431996419832304,10.608776761339856,9.639173856958166,5.3048739581913145,3.5210819244384766,4.856771469116211,6874.0,0.0004439351614564657,1.6378253952249304,5.481025037208161,3.841459219796317,10.449761681329637,9.49456451052711,5.309850411188035,3.560029983520508,4.942986488342285,7285.0,0.0004439351614564657,1.6813349723815918,5.5227941921779085
3.842149086741658,10.504192307707552,9.537562729476335,5.305019210220931,3.529515504837036,4.8880438804626465,9574.0,0.0004439351614564657,1.642025154906434,5.484174241648092,3.8431996419832304,10.608776761339856,9.639173856958166,5.3048739581913145,3.5210819244384766,4.856771469116211,6874.0,0.0004439351614564657,1.6378253952249304,5.481025037208161,3.841459219796317,10.449761681329637,9.49456451052711,5.309850411188035,3.560029983520508,4.942986488342285,7285.0,0.0004439351614564657,1.6813349723815918,5.5227941921779085
3.5906488282339915,10.775217108293013,8.968168590595196,4.9201902414297125,3.284461498260498,4.376641273498535,6761.0,0.00041014066664502025,2.4300278007210077,6.020676628954999,3.588155325357016,10.880739747084581,9.067633423247894,4.919404832418863,3.2785634994506836,4.350340843200684,4785.0,0.00041014066664502025,2.428871760430274,6.01702708578729,3.588477071126302,10.716310973394485,8.939335368928456,4.937364537375314,3.3080525398254395,4.425227165222168,5147.0,0.00041014066664502025,2.442631971268427,6.0311090423947284
3.5906488282339915,10.775217108293013,8.968168590595196,4.9201902414297125,3.284461498260498,4.376641273498535,6761.0,0.00041014066664502025,2.4300278007210077,6.020676628954999,3.588155325357016,10.880739747084581,9.067633423247894,4.919404832418863,3.2785634994506836,4.350340843200684,4785.0,0.00041014066664502025,2.428871760430274,6.01702708578729,3.588477071126302,10.716310973394485,8.939335368928456,4.937364537375314,3.3080525398254395,4.425227165222168,5147.0,0.00041014066664502025,2.442631971268427,6.0311090423947284
3.5906488282339915,10.775217108293013,8.968168590595196,4.9201902414297125,3.284461498260498,4.376641273498535,6761.0,0.00041014066664502025,2.4300278007210077,6.020676628954999,3.588155325357016,10.880739747084581,9.067633423247894,4.919404832418863,3.2785634994506836,4.350340843200684,4785.0,0.00041014066664502025,2.428871760430274,6.01702708578729,3.588477071126302,10.716310973394485,8.939335368928456,4.937364537375314,3.3080525398254395,4.425227165222168,5147.0,0.00041014066664502025,2.442631971268427,6.0311090423947284
3.5906488282339915,10.775217108293013,8.968168590595196,4.9201902414297125,3.284461498260498,4.376641273498535,6761.0,0.00041014066664502025,2.4300278007210077,6.020676628954999,3.588155325357016,10.880739747084581,9.067633423247894,4.919404832418863,3.2785634994506836,4.350340843200684,4785.0,0.00041014066664502025,2.428871760430274,6.01702708578729,3.588477071126302,10.716310973394485,8.939335368928456,4.937364537375314,3.3080525398254395,4.425227165222168,5147.0,0.00041014066664502025,2.442631971268427,6.0311090423947284
3.5058458458293567,10.81913572782046,8.985226276942662,4.973565173458743,3.558201551437378,4.973431587219238,7743.0,0.00033218442695215344,2.440834904955579,5.946680750784935,3.5109103264746726,10.924640719921557,9.085514341081891,4.973376663009842,3.5581700801849365,4.958483695983887,5699.0,0.00033218442695215344,2.4396552593677074,5.95056558584238,3.5175054686410085,10.75747617994036,8.959548550560362,4.992487485068185,3.5778870582580566,5.018397331237793,6118.0,0.00033218442695215344,2.459264998208909,5.976770466849917
3.5058458458293567,10.81913572782046,8.985226276942662,4.973565173458743,3.558201551437378,4.973431587219238,7743.0,0.00033218442695215344,2.440834904955579,5.946680750784935,3.5109103264746726,10.924640719921557,9.085514341081891,4.973376663009842,3.5581700801849365,4.958483695983887,5699.0,0.00033218442695215344,2.4396552593677074,5.95056558584238,3.5175054686410085,10.75747617994036,8.959548550560362,4.992487485068185,3.5778870582580566,5.018397331237793,6118.0,0.00033218442695215344,2.459264998208909,5.976770466849917
3.5058458458293567,10.81913572782046,8.985226276942662,4.973565173458743,3.558201551437378,4.973431587219238,7743.0,0.00033218442695215344,2.440834904955579,5.946680750784935,3.5109103264746726,10.924640719921557,9.085514341081891,4.973376663009842,3.5581700801849365,4.958483695983887,5699.0,0.00033218442695215344,2.4396552593677074,5.95056558584238,3.5175054686410085,10.75747617994036,8.959548550560362,4.992487485068185,3.5778870582580566,5.018397331237793,6118.0,0.00033218442695215344,2.459264998208909,5.976770466849917
3.5058458458293567,10.81913572782046,8.985226276942662,4.973565173458743,3.558201551437378,4.973431587219238,7743.0,0.00033218442695215344,2.440834904955579,5.946680750784935,3.5109103264746726,10.924640719921557,9.085514341081891,4.973376663009842,3.5581700801849365,4.958483695983887,5699.0,0.00033218442695215344,2.4396552593677074,5.95056558584238,3.5175054686410085,10.75747617994036,8.959548550560362,4.992487485068185,3.5778870582580566,5.018397331237793,6118.0,0.00033218442695215344,2.459264998208909,5.976770466849917
3.4557936092475794,10.746262092094916,9.08991692778352,5.09415878444523,3.323781967163086,4.438840866088867,7411.0,0.0002558929845690727,2.2433151325622163,5.699108741809796,3.4704017626774775,10.85142682063115,9.18985908062427,5.093401578184846,3.318606376647949,4.413127899169922,5429.0,0.0002558929845690727,2.2391380656849256,5.709539828362403,3.4637332689194453,10.68657617114839,9.061520086015975,5.1102399826049805,3.3471086025238037,4.483975887298584,5859.0,0.0002558929845690727,2.262847634724208,5.7265809036436535
