train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,train_mlm_loss,train_ts_loss,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,dev_mlm_loss,dev_ts_loss,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity,test_mlm_loss,test_ts_loss
4.162822036000041,10.250859681662027,9.903037395725002,5.532043938822561,4.12808084487915,6.024738788604736,12635.0,0.0004513507301453501,1.6377927606756038,5.800614796675645,4.167322913083163,10.353372930551505,10.005529242676573,5.532018522782759,4.119245529174805,5.987457275390625,9472.0,0.0004513507301453501,1.640883209178974,5.8082061222621375,4.162236336299351,10.201235680353074,9.85378364381336,5.532335322243827,4.1540679931640625,6.065511226654053,9968.0,0.0004513507301453501,1.687022606531779,5.84925894283113
4.10861130503865,10.202721573470475,9.954187512088131,5.5389554457231,4.3333868980407715,6.599370956420898,14722.0,0.0004512066370807588,1.7978942062947658,5.906505511333416,4.108949646392426,10.305104072372634,10.056849412794238,5.538952663966588,4.323446750640869,6.558856964111328,11032.0,0.0004512066370807588,1.7723381661749504,5.881287812567376,4.1135373796735495,10.153783816383,9.904256947835286,5.5390381585984,4.350550651550293,6.6272125244140625,11595.0,0.0004512066370807588,1.8289499566668557,5.942487336340405
4.10861130503865,10.202721573470475,9.954187512088131,5.5389554457231,4.3333868980407715,6.599370956420898,14722.0,0.0004512066370807588,1.7978942062947658,5.906505511333416,4.108949646392426,10.305104072372634,10.056849412794238,5.538952663966588,4.323446750640869,6.558856964111328,11032.0,0.0004512066370807588,1.7723381661749504,5.881287812567376,4.1135373796735495,10.153783816383,9.904256947835286,5.5390381585984,4.350550651550293,6.6272125244140625,11595.0,0.0004512066370807588,1.8289499566668557,5.942487336340405
4.10861130503865,10.202721573470475,9.954187512088131,5.5389554457231,4.3333868980407715,6.599370956420898,14722.0,0.0004512066370807588,1.7978942062947658,5.906505511333416,4.108949646392426,10.305104072372634,10.056849412794238,5.538952663966588,4.323446750640869,6.558856964111328,11032.0,0.0004512066370807588,1.7723381661749504,5.881287812567376,4.1135373796735495,10.153783816383,9.904256947835286,5.5390381585984,4.350550651550293,6.6272125244140625,11595.0,0.0004512066370807588,1.8289499566668557,5.942487336340405
4.06410920031659,10.10222775347821,10.053437037282176,5.543695920473569,4.8415751457214355,8.350494384765625,27088.0,0.0004432515415828675,1.9897201321341775,6.053829332450768,4.064644397388805,10.204571602561257,10.156117825693899,5.543694098584064,4.83745002746582,8.302526473999023,21711.0,0.0004432515415828675,1.9895753200952109,6.054219717484016,4.065578029269264,10.053542827424549,10.003318968273344,5.543695908501035,4.847591400146484,8.333075523376465,22578.0,0.0004432515415828675,1.9915655930836995,6.057143622352964
4.06410920031659,10.10222775347821,10.053437037282176,5.543695920473569,4.8415751457214355,8.350494384765625,27088.0,0.0004432515415828675,1.9897201321341775,6.053829332450768,4.064644397388805,10.204571602561257,10.156117825693899,5.543694098584064,4.83745002746582,8.302526473999023,21711.0,0.0004432515415828675,1.9895753200952109,6.054219717484016,4.065578029269264,10.053542827424549,10.003318968273344,5.543695908501035,4.847591400146484,8.333075523376465,22578.0,0.0004432515415828675,1.9915655930836995,6.057143622352964
4.06410920031659,10.10222775347821,10.053437037282176,5.543695920473569,4.8415751457214355,8.350494384765625,27088.0,0.0004432515415828675,1.9897201321341775,6.053829332450768,4.064644397388805,10.204571602561257,10.156117825693899,5.543694098584064,4.83745002746582,8.302526473999023,21711.0,0.0004432515415828675,1.9895753200952109,6.054219717484016,4.065578029269264,10.053542827424549,10.003318968273344,5.543695908501035,4.847591400146484,8.333075523376465,22578.0,0.0004432515415828675,1.9915655930836995,6.057143622352964
4.06410920031659,10.10222775347821,10.053437037282176,5.543695920473569,4.8415751457214355,8.350494384765625,27088.0,0.0004432515415828675,1.9897201321341775,6.053829332450768,4.064644397388805,10.204571602561257,10.156117825693899,5.543694098584064,4.83745002746582,8.302526473999023,21711.0,0.0004432515415828675,1.9895753200952109,6.054219717484016,4.065578029269264,10.053542827424549,10.003318968273344,5.543695908501035,4.847591400146484,8.333075523376465,22578.0,0.0004432515415828675,1.9915655930836995,6.057143622352964
3.9645013536725724,10.092827910881537,10.06225512616046,5.544307335940275,4.740592002868652,8.245232582092285,32207.0,0.0003745613503269851,1.7850550855909075,5.74955643926348,3.9665567590044692,10.1952279177579,10.164875625015853,5.544304975286707,4.741515159606934,8.197981834411621,25282.0,0.0003745613503269851,1.7718977519444057,5.738454510948875,3.974113064720517,10.043809972490584,10.012470944722493,5.544313244592576,4.7607574462890625,8.261011123657227,26430.0,0.0003745613503269851,1.7956206208183652,5.769733685538882
3.9645013536725724,10.092827910881537,10.06225512616046,5.544307335940275,4.740592002868652,8.245232582092285,32207.0,0.0003745613503269851,1.7850550855909075,5.74955643926348,3.9665567590044692,10.1952279177579,10.164875625015853,5.544304975286707,4.741515159606934,8.197981834411621,25282.0,0.0003745613503269851,1.7718977519444057,5.738454510948875,3.974113064720517,10.043809972490584,10.012470944722493,5.544313244592576,4.7607574462890625,8.261011123657227,26430.0,0.0003745613503269851,1.7956206208183652,5.769733685538882
