train_contrastive_loss,train_mlm_loss,train_ts_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,dev_contrastive_loss,dev_mlm_loss,dev_ts_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,test_contrastive_loss,test_mlm_loss,test_ts_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity
4.16865407274915,2.2257358643915746,6.3943899371407245,-120.89455752682376,9.982401498571619,5.509280196103183,3.1606249809265137,4.611038684844971,2922.0,0.0004513507301453501,4.166807476885907,2.2236246728277824,6.390432149713689,-120.79103131975447,10.084947085690189,5.509256867000035,3.153186798095703,4.588658332824707,2309.0,0.0004513507301453501,4.167594650813512,2.239087574822562,6.406682225636073,-120.94633120582218,9.932939384097144,5.50938523610433,3.1780459880828857,4.649723052978516,2535.0,0.0004513507301453501
4.131620102424126,2.049562576838902,6.181182679263028,-120.5349324015828,9.978746344826439,5.507705393704501,3.057325839996338,4.372905731201172,2381.0,0.0004521790542639792,4.129673832732362,2.05340552051346,6.183079353245821,-120.43177080030566,10.081285340445381,5.507677796599153,3.0522093772888184,4.35687780380249,1908.0,0.0004521790542639792,4.133193188621885,2.050982868103754,6.184176056725638,-120.58654334658668,9.929315893990653,5.507829529898507,3.0766496658325195,4.420192718505859,2102.0,0.0004521790542639792
4.131620102424126,2.049562576838902,6.181182679263028,-120.5349324015828,9.978746344826439,5.507705393704501,3.057325839996338,4.372905731201172,2381.0,0.0004521790542639792,4.129673832732362,2.05340552051346,6.183079353245821,-120.43177080030566,10.081285340445381,5.507677796599153,3.0522093772888184,4.35687780380249,1908.0,0.0004521790542639792,4.133193188621885,2.050982868103754,6.184176056725638,-120.58654334658668,9.929315893990653,5.507829529898507,3.0766496658325195,4.420192718505859,2102.0,0.0004521790542639792
4.131620102424126,2.049562576838902,6.181182679263028,-120.5349324015828,9.978746344826439,5.507705393704501,3.057325839996338,4.372905731201172,2381.0,0.0004521790542639792,4.129673832732362,2.05340552051346,6.183079353245821,-120.43177080030566,10.081285340445381,5.507677796599153,3.0522093772888184,4.35687780380249,1908.0,0.0004521790542639792,4.133193188621885,2.050982868103754,6.184176056725638,-120.58654334658668,9.929315893990653,5.507829529898507,3.0766496658325195,4.420192718505859,2102.0,0.0004521790542639792
4.035308917157062,2.3480728167992133,6.383381733956275,-117.11993776792056,9.96641956180721,5.4856182531877,2.3049283027648926,3.733335494995117,666.0,0.0004605587455444038,4.0332598203188414,2.3501021756754295,6.383361995994271,-117.0170855435458,10.068948126458503,5.485544989945052,2.30326509475708,3.726390838623047,549.0,0.0004605587455444038,4.033730080014183,2.3710409891037716,6.404771069117954,-117.16745358421689,9.917044239952451,5.485744167509533,2.3169503211975098,3.7594361305236816,633.0,0.0004605587455444038
4.035308917157062,2.3480728167992133,6.383381733956275,-117.11993776792056,9.96641956180721,5.4856182531877,2.3049283027648926,3.733335494995117,666.0,0.0004605587455444038,4.0332598203188414,2.3501021756754295,6.383361995994271,-117.0170855435458,10.068948126458503,5.485544989945052,2.30326509475708,3.726390838623047,549.0,0.0004605587455444038,4.033730080014183,2.3710409891037716,6.404771069117954,-117.16745358421689,9.917044239952451,5.485744167509533,2.3169503211975098,3.7594361305236816,633.0,0.0004605587455444038
4.035308917157062,2.3480728167992133,6.383381733956275,-117.11993776792056,9.96641956180721,5.4856182531877,2.3049283027648926,3.733335494995117,666.0,0.0004605587455444038,4.0332598203188414,2.3501021756754295,6.383361995994271,-117.0170855435458,10.068948126458503,5.485544989945052,2.30326509475708,3.726390838623047,549.0,0.0004605587455444038,4.033730080014183,2.3710409891037716,6.404771069117954,-117.16745358421689,9.917044239952451,5.485744167509533,2.3169503211975098,3.7594361305236816,633.0,0.0004605587455444038
4.035308917157062,2.3480728167992133,6.383381733956275,-117.11993776792056,9.96641956180721,5.4856182531877,2.3049283027648926,3.733335494995117,666.0,0.0004605587455444038,4.0332598203188414,2.3501021756754295,6.383361995994271,-117.0170855435458,10.068948126458503,5.485544989945052,2.30326509475708,3.726390838623047,549.0,0.0004605587455444038,4.033730080014183,2.3710409891037716,6.404771069117954,-117.16745358421689,9.917044239952451,5.485744167509533,2.3169503211975098,3.7594361305236816,633.0,0.0004605587455444038
3.9115320639176803,1.7416868466835518,5.6532189106012325,-108.46603544160916,9.451673904022613,5.134896439391297,1.5685606002807617,2.270164966583252,258.0,0.0005076160887256265,3.9099215835719914,1.7542022030074875,5.664123786579479,-108.36440738826603,9.55571058199003,5.13674455865637,1.5638840198516846,2.2597508430480957,220.0,0.0005076160887256265,3.9197146370297387,1.7549461762110392,5.674660813240778,-108.51265389578683,9.407851191929408,5.138575018019903,1.579160451889038,2.2957730293273926,229.0,0.0005076160887256265
3.9115320639176803,1.7416868466835518,5.6532189106012325,-108.46603544160916,9.451673904022613,5.134896439391297,1.5685606002807617,2.270164966583252,258.0,0.0005076160887256265,3.9099215835719914,1.7542022030074875,5.664123786579479,-108.36440738826603,9.55571058199003,5.13674455865637,1.5638840198516846,2.2597508430480957,220.0,0.0005076160887256265,3.9197146370297387,1.7549461762110392,5.674660813240778,-108.51265389578683,9.407851191929408,5.138575018019903,1.579160451889038,2.2957730293273926,229.0,0.0005076160887256265
