train_contrastive_loss,train_log_likelihood,train_entropy,train_b_diversity,train_c_diversity,train_diversity,train_n_unique_codewords,train_similarity,dev_contrastive_loss,dev_log_likelihood,dev_entropy,dev_b_diversity,dev_c_diversity,dev_diversity,dev_n_unique_codewords,dev_similarity,test_contrastive_loss,test_log_likelihood,test_entropy,test_b_diversity,test_c_diversity,test_diversity,test_n_unique_codewords,test_similarity
4.168542203036222,-120.89455752682376,9.982401498571619,5.509280196103183,3.1606249809265137,4.611038684844971,2922.0,0.0004513507301453501,4.167130184173584,-120.79103131975447,10.084947085690189,5.509256867000035,3.153186798095703,4.588658332824707,2309.0,0.0004513507301453501,4.1670201210748585,-120.94633120582218,9.932939384097144,5.50938523610433,3.1780459880828857,4.649723052978516,2535.0,0.0004513507301453501
4.1306279070965655,-120.55959369609883,9.981260886749665,5.508781029342057,3.133683681488037,4.562775611877441,2878.0,0.0004520918009802699,4.131563533436168,-120.45606249524401,10.083806114692193,5.508757383173163,3.126037836074829,4.540396690368652,2269.0,0.0004520918009802699,4.136201717740014,-120.6113772437686,9.931796746026903,5.50888926188151,3.1511857509613037,4.602439880371094,2479.0,0.0004520918009802699
4.1306279070965655,-120.55959369609883,9.981260886749665,5.508781029342057,3.133683681488037,4.562775611877441,2878.0,0.0004520918009802699,4.131563533436168,-120.45606249524401,10.083806114692193,5.508757383173163,3.126037836074829,4.540396690368652,2269.0,0.0004520918009802699,4.136201717740014,-120.6113772437686,9.931796746026903,5.50888926188151,3.1511857509613037,4.602439880371094,2479.0,0.0004520918009802699
4.1306279070965655,-120.55959369609883,9.981260886749665,5.508781029342057,3.133683681488037,4.562775611877441,2878.0,0.0004520918009802699,4.131563533436168,-120.45606249524401,10.083806114692193,5.508757383173163,3.126037836074829,4.540396690368652,2269.0,0.0004520918009802699,4.136201717740014,-120.6113772437686,9.931796746026903,5.50888926188151,3.1511857509613037,4.602439880371094,2479.0,0.0004520918009802699
3.9869384548880835,-117.56644134521484,9.956798734293356,5.501587366128897,2.9613254070281982,4.165404319763184,2615.0,0.0004573372716549784,3.979219813161082,-117.4628752869445,10.059295864848348,5.501555517122343,2.9579017162323,4.155763626098633,2028.0,0.0004573372716549784,3.982885201772054,-117.61863366989863,9.907604290190196,5.501812417166573,2.9803929328918457,4.213092803955078,2249.0,0.0004573372716549784
3.9869384548880835,-117.56644134521484,9.956798734293356,5.501587366128897,2.9613254070281982,4.165404319763184,2615.0,0.0004573372716549784,3.979219813161082,-117.4628752869445,10.059295864848348,5.501555517122343,2.9579017162323,4.155763626098633,2028.0,0.0004573372716549784,3.982885201772054,-117.61863366989863,9.907604290190196,5.501812417166573,2.9803929328918457,4.213092803955078,2249.0,0.0004573372716549784
3.9869384548880835,-117.56644134521484,9.956798734293356,5.501587366128897,2.9613254070281982,4.165404319763184,2615.0,0.0004573372716549784,3.979219813161082,-117.4628752869445,10.059295864848348,5.501555517122343,2.9579017162323,4.155763626098633,2028.0,0.0004573372716549784,3.982885201772054,-117.61863366989863,9.907604290190196,5.501812417166573,2.9803929328918457,4.213092803955078,2249.0,0.0004573372716549784
3.9869384548880835,-117.56644134521484,9.956798734293356,5.501587366128897,2.9613254070281982,4.165404319763184,2615.0,0.0004573372716549784,3.979219813161082,-117.4628752869445,10.059295864848348,5.501555517122343,2.9579017162323,4.155763626098633,2028.0,0.0004573372716549784,3.982885201772054,-117.61863366989863,9.907604290190196,5.501812417166573,2.9803929328918457,4.213092803955078,2249.0,0.0004573372716549784
3.773686444914186,-109.1506066854898,9.592130227522416,5.3069769995553155,2.7900936603546143,3.863553762435913,2968.0,0.0004682308644987643,3.7699819744407357,-109.0450106732257,9.692843821141627,5.30648835541366,2.7872965335845947,3.8503100872039795,2269.0,0.0004682308644987643,3.77054443359375,-109.20677657354446,9.549402264186314,5.311577370053246,2.8198492527008057,3.933046340942383,2507.0,0.0004682308644987643
3.773686444914186,-109.1506066854898,9.592130227522416,5.3069769995553155,2.7900936603546143,3.863553762435913,2968.0,0.0004682308644987643,3.7699819744407357,-109.0450106732257,9.692843821141627,5.30648835541366,2.7872965335845947,3.8503100872039795,2269.0,0.0004682308644987643,3.77054443359375,-109.20677657354446,9.549402264186314,5.311577370053246,2.8198492527008057,3.933046340942383,2507.0,0.0004682308644987643
